ID,Name,Address,Featured image,Bing Maps URL,Latitude,Longitude,Rating,Rating Info,Category,Open Hours,Website,Phone,Emails,Social Medias,Facebook,Instagram,Twitter
ypid:YN4070x10392548505973741989,Nu's Luxury Service Apartment,"No. 157 & 159, Raju Nagar, Thoraipakkam, B&C 1St Street, Chennai, Kancheepuram, Tamil Nadu 600097",,https://www.bing.com/maps?cp=12.935140609741211%7E80.2342758178711&lvl=17.0&q=Nu's%20Luxury%20Service%20Apartment%20%2C%20No.%20157%20%26%20159%2C%20Raju%20Nagar%2C%20Thoraipakkam%2C%20B%26C%201St%20Street%2C%20Chennai%2C%20Kancheepuram%2C%20Tamil%20Nadu%20600097,12.935140609741211,80.2342758178711,,,Hotel,,,099441 01516,,,,,
ypid:YN4070x12243504646100735465,OMR Guest House,"No. 171, Rajiv Gandhi Main Road, Nehru Nagar, Perungudi, Chennai, Tamil Nadu 600041",https://www.bing.com/th?id=OLC.btvF4GqOjEDE3w480x360&pid=Local,https://www.bing.com/maps?cp=12.94277286529541%7E80.23656463623047&lvl=17.0&q=OMR%20Guest%20House%20%2C%20No.%20171%2C%20Rajiv%20Gandhi%20Main%20Road%2C%20Nehru%20Nagar%2C%20Perungudi%2C%20Chennai%2C%20Tamil%20Nadu%20600041,12.94277286529541,80.23656463623047,3,Agoda (5),Hotel,,,097907 42981,,,,,
ypid:YN4070x14337180644647871660,OYO 20002 SilverKey Omr,"1, Balamurugan Garden Street, ओकिकियाम थुरिपक्कम, Tamil Nadu 600097",https://www.bing.com/th?id=OLC.8D6mGswR4MTDjA480x360&pid=Local,https://www.bing.com/maps?cp=12.943092346191406%7E80.2402114868164&lvl=17.0&q=OYO%2020002%20SilverKey%20Omr%20%2C%201%2C%20Balamurugan%20Garden%20Street%2C%20%E0%A4%93%E0%A4%95%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AF%E0%A4%BE%E0%A4%AE%20%E0%A4%A5%E0%A5%81%E0%A4%B0%E0%A4%BF%E0%A4%AA%E0%A4%95%E0%A5%8D%E0%A4%95%E0%A4%AE%2C%20Tamil%20Nadu%20600097,12.943092346191406,80.2402114868164,,,Hotel,,,,,,,,
ypid:YN4070x14271522759654954088,SilverKey Executive Stays 20013 OMR,"1 & 2, Balavinayagar, Avenue, Pillayar Koil Street, Thuraipakkam, Chennai, Tamil Nadu 600097",https://www.bing.com/th?id=OLC.PoK1p5qTAWZqqA480x360&pid=Local,https://www.bing.com/maps?cp=12.944040298461914%7E80.2358627319336&lvl=17.0&q=SilverKey%20Executive%20Stays%2020013%20OMR%20%2C%201%20%26%202%2C%20Balavinayagar%2C%20Avenue%2C%20Pillayar%20Koil%20Street%2C%20Thuraipakkam%2C%20Chennai%2C%20Tamil%20Nadu%20600097,12.944040298461914,80.2358627319336,4,Yatra (255),Hotel,,https://www.oyorooms.com/h/20334?utm_source=Bing_bp&utm_medium=listing&utm_campaign=CHN549,0124 620 1305,"guestsupport.na@oyorooms.com,escalations@oyorooms.com,bookings@oyorooms.com",,,,
ypid:YN4070x5185498756920892147,Zolo Aura - PG in Perungudi | Unisex PG,"NO6 S.NO 168/3 Telephone Nagar, Thamarai Nagar EXT, Perungudi, Sholinganallur, Chennai, Tamil Nadu 600096",https://www.bing.com/th?id=OLC.s1nBt/JoyyEBLQ480x360&pid=Local,https://www.bing.com/maps?cp=12.950227737426758%7E80.244140625&lvl=17.0&q=Zolo%20Aura%20-%20PG%20in%20Perungudi%20%7C%20Unisex%20PG%20%2C%20NO6%20S.NO%20168%2F3%20Telephone%20Nagar%2C%20Thamarai%20Nagar%20EXT%2C%20Perungudi%2C%20Sholinganallur%2C%20Chennai%2C%20Tamil%20Nadu%20600096,12.950227737426758,80.244140625,,,Hotel,,https://zolostays.com/pg-hostel-near-thoraipakkam-in-chennai-zolo_bohemia-zch014,088845 18010,"info@zolostays.com,customergrievance@zolostays.com,support@zolostays.com,ankush.r@zolostays.com","{""facebook"":""https://www.facebook.com/zolostays"",""youtube"":""https://www.youtube.com/channel/uch_rdjicabtci3hojmn62xg"",""linkedin"":""https://www.linkedin.com/company/zolostays/"",""instagram"":""https://www.instagram.com/zolostays/""}",https://www.facebook.com/zolostays,https://www.instagram.com/zolostays/,
ypid:YN4070x4709036612785101230,Chola House,"21, 22, 23 Chola House, Thoraipakkam 1ST Cross Street, Chennai, Tamil Nadu 600097",,https://www.bing.com/maps?cp=12.945534706115723%7E80.2331771850586&lvl=17.0&q=Chola%20House%20%2C%2021%2C%2022%2C%2023%20Chola%20House%2C%20Thoraipakkam%201ST%20Cross%20Street%2C%20Chennai%2C%20Tamil%20Nadu%20600097,12.945534706115723,80.2331771850586,,,Hotel,,https://www.facebook.com/people/Chola-House/100057088046505/,093629 99955,,,,,
ypid:YN4070x8230830462770479414,Fast Track OMR,"Nooks Villa Thoraipakkam, Sholinganallur, Tamil Nadu 600097",https://www.bing.com/th?id=OLC.eNP7QQs/J+3MUw480x360&pid=Local,https://www.bing.com/maps?cp=12.943373680114746%7E80.23377227783203&lvl=17.0&q=Fast%20Track%20OMR%20%2C%20Nooks%20Villa%20Thoraipakkam%2C%20Sholinganallur%2C%20Tamil%20Nadu%20600097,12.943373680114746,80.23377227783203,,,Hotel,,http://fast-track-omr.hotelsintamilnadu.com/,,,,,,
ypid:YN4070x11822814809210112493,FabExpress KB Residency OMR,"C M W S S B Division 195 Ward 195 Zone 15 Sholinganallur Karappakam Chennai, Chennai 600119",https://www.bing.com/th?id=OLC.7ScNQ7YgAM8cRQ480x360&pid=Local,https://www.bing.com/maps?cp=12.919679641723633%7E80.22796630859375&lvl=17.0&q=FabExpress%20KB%20Residency%20OMR%20%2C%20C%20M%20W%20S%20S%20B%20Division%20195%20Ward%20195%20Zone%2015%20Sholinganallur%20Karappakam%20Chennai%2C%20Chennai%20600119,12.919679641723633,80.22796630859375,,,Hotel,,,,,,,,
ypid:YN4070x14797137727698010744,OYO 6275 the Centre Point,"286, Rajiv Gandhi Salai, Elcot Sez, Sholinganallur, Tamil Nadu 600119",https://www.bing.com/th?id=OLC.xdGy1qtbr/ip0g480x360&pid=Local,https://www.bing.com/maps?cp=12.910479545593262%7E80.22776794433594&lvl=17.0&q=OYO%206275%20the%20Centre%20Point%20%2C%20286%2C%20Rajiv%20Gandhi%20Salai%2C%20Elcot%20Sez%2C%20Sholinganallur%2C%20Tamil%20Nadu%20600119,12.910479545593262,80.22776794433594,4,Agoda (272),Hotel,,https://www.oyorooms.com/h/10458?utm_source=Bing_bp&utm_medium=listing&utm_campaign=CHN347,096770 95576,"guestsupport.na@oyorooms.com,escalations@oyorooms.com,bookings@oyorooms.com",,,,
ypid:YN4070x15105112425171981837,Euphoria Extended Stays - OMR IT Expressway Chennai,"OMR Road Karapakkam, 3/45 Rajiv Gandhi IT Expressway, Next Prestige Cyber Tower, Chennai (Madras) 600097",https://www.bing.com/th?id=OLC.QH6hBSiSU61eoQ480x360&pid=Local,https://www.bing.com/maps?cp=12.9132080078125%7E80.22924041748047&lvl=17.0&q=Euphoria%20Extended%20Stays%20-%20OMR%20IT%20Expressway%20Chennai%20%2C%20OMR%20Road%20Karapakkam%2C%203%2F45%20Rajiv%20Gandhi%20IT%20Expressway%2C%20Next%20Prestige%20Cyber%20Tower%2C%20Chennai%20(Madras)%20600097,12.9132080078125,80.22924041748047,5,Tripadvisor (63),Hotel,,,098844 86611,,,,,
ypid:YN4070x9538337087563311839,Flagship Rannar Service Apartment,"Chandrasekharan Nagar First st, Thoraipakkam, Omr, Chennai, opp.Concorde Spring Meadows, Chennai, Tamil Nadu 600096",https://www.bing.com/th?id=OLC.XEvXPVSQTp8Wmw480x360&pid=Local,https://www.bing.com/maps?cp=12.932769775390625%7E80.22982788085938&lvl=17.0&q=Flagship%20Rannar%20Service%20Apartment%20%2C%20Chandrasekharan%20Nagar%20First%20st%2C%20Thoraipakkam%2C%20Omr%2C%20Chennai%2C%20opp.Concorde%20Spring%20Meadows%2C%20Chennai%2C%20Tamil%20Nadu%20600096,12.932769775390625,80.22982788085938,2,Booking.com (32),Hotel,,https://www.oyorooms.com/175636/?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=CHN1914&latitude=12.9334320852953&longitude=80.2301500551402&locale=en,0124 620 1615,"guestsupport.na@oyorooms.com,vcdesk@oyorooms.com,bookings@oyorooms.com,press@oyorooms.com","{""linkedin"":""https://www.linkedin.com/company/oyo-rooms/jobs/"",""facebook"":""https://www.facebook.com/oyoinusa/"",""instagram"":""https://www.instagram.com/oyo.usa/"",""twitter"":""https://twitter.com/oyoamerica"",""youtube"":""https://www.youtube.com/channel/uc3x8hra3zryxa9azilpx7aq/featured?view_as=subscriber/"",""pinterest"":""https://www.pinterest.com/oyorooms/""}",https://www.facebook.com/oyoinusa/,https://www.instagram.com/oyo.usa/,https://twitter.com/oyoamerica
ypid:YN4070x641782447994544077,Anandham Womens Hostel,"Lal Bahadur Shastri Street, Near Ponnusamy Hotel, Sholinganallur, Chennai, Tamil Nadu 600119",https://www.bing.com/th?id=OLC.YHvaqwkjAW63vQ480x360&pid=Local,https://www.bing.com/maps?cp=12.90573501586914%7E80.22996520996094&lvl=17.0&q=Anandham%20Womens%20Hostel%20%2C%20Lal%20Bahadur%20Shastri%20Street%2C%20Near%20Ponnusamy%20Hotel%2C%20Sholinganallur%2C%20Chennai%2C%20Tamil%20Nadu%20600119,12.90573501586914,80.22996520996094,,,Hotel,,https://www.anandhamwomenshostel.com/branch.html,099404 46666,"info@anandhamwomenshostel.com,rani@anandhamwomenshostel.com",,,,
ypid:YN4070x12376490720727657827,OYO Rooms OMR Karapakkam,"2a/294, Old Mamallapuram Road, Elcot Sez, Karapakkam, Chennai, Tamil Nadu 600119",https://www.bing.com/th?id=OLC.BH074SWgFPmC4Q480x360&pid=Local,https://www.bing.com/maps?cp=12.913220405578613%7E80.22904968261719&lvl=17.0&q=OYO%20Rooms%20OMR%20Karapakkam%20%2C%202a%2F294%2C%20Old%20Mamallapuram%20Road%2C%20Elcot%20Sez%2C%20Karapakkam%2C%20Chennai%2C%20Tamil%20Nadu%20600119,12.913220405578613,80.22904968261719,,,Hotel,,https://www.oyorooms.com/,044 4934 7777,"guestsupport.na@oyorooms.com,escalations@oyorooms.com,bookings@oyorooms.com",,,,
ypid:YN4070x16851502498028197300,FabHotel Lucky Inn Grand Residency by Fab,"3/115, Karapakkam, Chennai, Tamil Nadu 600097",https://www.bing.com/th?id=OLC.KkkW/e/uYBkMNQ480x360&pid=Local,https://www.bing.com/maps?cp=12.912505149841309%7E80.22985076904297&lvl=17.0&q=FabHotel%20Lucky%20Inn%20Grand%20Residency%20by%20Fab%20%2C%203%2F115%2C%20Karapakkam%2C%20Chennai%2C%20Tamil%20Nadu%20600097,12.912505149841309,80.22985076904297,4.5,Expedia (11),Hotel,,https://www.fabhotels.com/hotels-in-chennai/fabhotel-lucky-inn-grand-residency-bfykrhir.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic,070424 24242,"soni.kumari@fabhotels.com,jane.doe@fabhotels.com,partners@fabhotels.com,dpo@fabhotels.com,feedback@fabhotels.com","{""linkedin"":""https://www.linkedin.com/company/fabhotels-com/"",""instagram"":""https://www.instagram.com/fabhotels"",""youtube"":""https://youtube.com/@fabhotelsindia"",""facebook"":""https://www.facebook.com/dialog/send?app_id=426453951070757&link=https://www.fabhotels.com/invite/&redirect_uri=www.fabhotels.com&quote=hi! i am inviting you to get ₹ off on your future bookings at 400+ fabhotels pan-india. register using my referral code  or via this link fabhotels.com/invite/""}",https://www.facebook.com/dialog/send?app_id=426453951070757&link=https://www.fabhotels.com/invite/&redirect_uri=www.fabhotels.com&quote=hi! i am inviting you to get ₹ off on your future bookings at 400+ fabhotels pan-india. register using my referral code  or via this link fabhotels.com/invite/,https://www.instagram.com/fabhotels,
ypid:YN4070x13532363084215408064,Super OYO Le Mint OMR,"No.11/73, C-4 Road, Tnhb, Sholinganallur, Chennai, Tamil Nadu 600119",https://www.bing.com/th?id=OLC.hg51shg8QV0IpQ480x360&pid=Local,https://www.bing.com/maps?cp=12.88060474395752%7E80.2317123413086&lvl=17.0&q=Super%20OYO%20Le%20Mint%20OMR%20%2C%20No.11%2F73%2C%20C-4%20Road%2C%20Tnhb%2C%20Sholinganallur%2C%20Chennai%2C%20Tamil%20Nadu%20600119,12.88060474395752,80.2317123413086,3.5,Agoda (32),Hotel,,https://www.oyorooms.com/56828/,0124 620 1615,"guestsupport.na@oyorooms.com,vcdesk@oyorooms.com,bookings@oyorooms.com,press@oyorooms.com","{""linkedin"":""https://www.linkedin.com/company/oyo-rooms/jobs/"",""facebook"":""https://www.facebook.com/oyoinusa/"",""instagram"":""https://www.instagram.com/oyo.usa/"",""twitter"":""https://twitter.com/oyoamerica"",""youtube"":""https://www.youtube.com/channel/uc3x8hra3zryxa9azilpx7aq/featured?view_as=subscriber/"",""pinterest"":""https://www.pinterest.com/oyorooms/""}",https://www.facebook.com/oyoinusa/,https://www.instagram.com/oyo.usa/,https://twitter.com/oyoamerica
ypid:YN4070x5825178089197436940,Hotel Le Mint OMR,"No.11/73, C-4 Road, T N H B, Sholinganallur, Chennai 600119",https://www.bing.com/th?id=OLC.l64IIspwPRpiqw480x360&pid=Local,https://www.bing.com/maps?cp=12.880677223205566%7E80.23171997070312&lvl=17.0&q=Hotel%20Le%20Mint%20OMR%20%2C%20No.11%2F73%2C%20C-4%20Road%2C%20T%20N%20H%20B%2C%20Sholinganallur%2C%20Chennai%20600119,12.880677223205566,80.23171997070312,3.5,Booking.com (82),Hotel,,,0124 458 8630,,,,,
ypid:YN4070x910823527668179467,Collection O 701743 Yash Inn,"58 Thiruvalluvar Salai, Tnhb, Chennai, Tamil Nadu 600119",https://www.bing.com/th?id=OLC.FJK9jwRUibZDcA480x360&pid=Local,https://www.bing.com/maps?cp=12.876111030578613%7E80.22864532470703&lvl=17.0&q=Collection%20O%20701743%20Yash%20Inn%20%2C%2058%20Thiruvalluvar%20Salai%2C%20Tnhb%2C%20Chennai%2C%20Tamil%20Nadu%20600119,12.876111030578613,80.22864532470703,2,Agoda (7),Hotel,,https://www.oyorooms.com/194252/,0124 620 1615,"guestsupport.na@oyorooms.com,escalations@oyorooms.com,bookings@oyorooms.com","{""linkedin"":""https://www.linkedin.com/company/oyo-rooms/jobs/"",""facebook"":""https://www.facebook.com/oyoinusa/"",""instagram"":""https://www.instagram.com/oyo.usa/"",""twitter"":""https://twitter.com/oyoamerica"",""youtube"":""https://www.youtube.com/channel/uc3x8hra3zryxa9azilpx7aq/featured?view_as=subscriber/"",""pinterest"":""https://www.pinterest.com/oyorooms/""}",https://www.facebook.com/oyoinusa/,https://www.instagram.com/oyo.usa/,https://twitter.com/oyoamerica
ypid:YN4070x252263256,Dawn Ladies Hostel,"5/a6, Narayanaswamy Naicker 2nd Main Road, Nedunchezian Salai, Sholinganallur, Chennai, Tamil Nadu 600119",,https://www.bing.com/maps?cp=12.892000198364258%7E80.23030090332031&lvl=17.0&q=Dawn%20Ladies%20Hostel%20%2C%205%2Fa6%2C%20Narayanaswamy%20Naicker%202nd%20Main%20Road%2C%20Nedunchezian%20Salai%2C%20Sholinganallur%2C%20Chennai%2C%20Tamil%20Nadu%20600119,12.892000198364258,80.23030090332031,,,Hotel,,http://dawnladieshostel.com/contact.html,097908 70296,,,,,
ypid:YN4070x15154055670701843542,Fairfield by Marriott Chennai OMR,"169 Rajiv Gandhi Salai, Old, Mahabalipuram Road, Semmancheri, Chennai, Tamil Nadu 600119",https://www.bing.com/th?id=OLC.2NXsIvqJQDwevw480x360&pid=Local,https://www.bing.com/maps?cp=12.875913619995117%7E80.22714233398438&lvl=17.0&q=Fairfield%20by%20Marriott%20Chennai%20OMR%20%2C%20169%20Rajiv%20Gandhi%20Salai%2C%20Old%2C%20Mahabalipuram%20Road%2C%20Semmancheri%2C%20Chennai%2C%20Tamil%20Nadu%20600119,12.875913619995117,80.22714233398438,4.5,Tripadvisor (648),Hotel,,https://www.marriott.com/en-us/hotels/maafc-fairfield-chennai-omr/overview/,044 6630 0600,,"{""facebook"":""https://www.facebook.com/marriottbonvoy"",""instagram"":""https://www.instagram.com/marriottbonvoy/"",""linkedin"":""https://www.linkedin.com/company/marriott-international"",""twitter"":""https://twitter.com/marriottbonvoy"",""youtube"":""https://www.youtube.com/watch?v=u4e5zjmqj4e""}",https://www.facebook.com/marriottbonvoy,https://www.instagram.com/marriottbonvoy/,https://twitter.com/marriottbonvoy
ypid:YN4070x2251138594415961337,Zolo Meadow View - PG in Navalur| Unisex PG,"Egatoor Natham Link Road, TVH Taus Apartment Egatoor Natham Link Road, Near Egatoor Toll Gate, Navalur, Chennai, Tamil Nadu 600130",https://www.bing.com/th?id=OLC.4dUVZ2EmYe1Omw480x360&pid=Local,https://www.bing.com/maps?cp=12.851127624511719%7E80.23015594482422&lvl=17.0&q=Zolo%20Meadow%20View%20-%20PG%20in%20Navalur%7C%20Unisex%20PG%20%2C%20Egatoor%20Natham%20Link%20Road%2C%20TVH%20Taus%20Apartment%20Egatoor%20Natham%20Link%20Road%2C%20Near%20Egatoor%20Toll%20Gate%2C%20Navalur%2C%20Chennai%2C%20Tamil%20Nadu%20600130,12.851127624511719,80.23015594482422,,,Hotel,,https://zolostays.com/pg-hostel-near-navalur-in-chennai-zolo_meadow_view-zmeav,088845 18010,"info@zolostays.com,customergrievance@zolostays.com,support@zolostays.com,ankush.r@zolostays.com","{""facebook"":""https://www.facebook.com/zolostays"",""youtube"":""https://www.youtube.com/channel/uch_rdjicabtci3hojmn62xg"",""linkedin"":""https://www.linkedin.com/company/zolostays/"",""instagram"":""https://www.instagram.com/zolostays/""}",https://www.facebook.com/zolostays,https://www.instagram.com/zolostays/,
ypid:YN4070x12418538964843092039,Stanza Living Mataro House | Unisex PG in Siruseri,"5, Majestic Layoutpazathotta Salai, Semmencherry, Chennai, Tamil Nadu 603103",https://www.bing.com/th?id=OLC.+ThQVSfpuah1AQ480x360&pid=Local,https://www.bing.com/maps?cp=12.858633995056152%7E80.2289810180664&lvl=17.0&q=Stanza%20Living%20Mataro%20House%20%7C%20Unisex%20PG%20in%20Siruseri%20%2C%205%2C%20Majestic%20Layoutpazathotta%20Salai%2C%20Semmencherry%2C%20Chennai%2C%20Tamil%20Nadu%20603103,12.858633995056152,80.2289810180664,,,University housing,,https://www.stanzaliving.com/chennai/pg-in-old-mahabalipuram-road/co_ed/mataro-house,080 4600 7454,"grievances@stanzaliving.com,operations@stanzaliving.com,ping@stanzaliving.com,jane.doe@stanzaliving.com,sxxx@stanzaliving.com,name@stanzaliving.com,name@gmail.com,First.Last@stanzaliving.com",,,,
ypid:YN4070x11728624790670814690,Engineer’s PG | Boys Hostel | Sholinganallur,"248, Village High Rd, Tnhb, Chennai, Tamil Nadu 600119",,https://www.bing.com/maps?cp=12.882128715515137%7E80.22869110107422&lvl=17.0&q=Engineer%E2%80%99s%20PG%20%7C%20Boys%20Hostel%20%7C%20Sholinganallur%20%2C%20248%2C%20Village%20High%20Rd%2C%20Tnhb%2C%20Chennai%2C%20Tamil%20Nadu%20600119,12.882128715515137,80.22869110107422,,,Hotel,,,082708 88800,,,,,
ypid:YN4070x6278169322685168468,Coastal Grand - OMR Chennai,"3 Palandi Amman St, Navalur, Tamil Nadu 600130",https://www.bing.com/th?id=OLC.e0LCU865nKk+2w480x360&pid=Local,https://www.bing.com/maps?cp=12.847896575927734%7E80.21479797363281&lvl=17.0&q=Coastal%20Grand%20-%20OMR%20Chennai%20%2C%203%20Palandi%20Amman%20St%2C%20Navalur%2C%20Tamil%20Nadu%20600130,12.847896575927734,80.21479797363281,4,Trip (4),Hotel,,,099446 66667,,,,,
ypid:YN4070x12212044962725537888,Sri Rama Sai Ladies Hostel,"Abs Homes 4\210a, Egattur, Omr, Dr Ambedkar St, Chengalpattu, Tamil Nadu 603103",,https://www.bing.com/maps?cp=12.833247184753418%7E80.2280044555664&lvl=17.0&q=Sri%20Rama%20Sai%20Ladies%20Hostel%20%2C%20Abs%20Homes%204%5C210a%2C%20Egattur%2C%20Omr%2C%20Dr%20Ambedkar%20St%2C%20Chengalpattu%2C%20Tamil%20Nadu%20603103,12.833247184753418,80.2280044555664,,,Hotel,,,,,,,,
ypid:YN4070x8231510594545379015,Kumar PG For Gents,"Old Mahabalipuram Road, Near Pitstop Restaurant, Kumaran Nagar, Semmancheri, Chennai, Tamil Nadu 600119",,https://www.bing.com/maps?cp=12.872798919677734%7E80.22736358642578&lvl=17.0&q=Kumar%20PG%20For%20Gents%20%2C%20Old%20Mahabalipuram%20Road%2C%20Near%20Pitstop%20Restaurant%2C%20Kumaran%20Nagar%2C%20Semmancheri%2C%20Chennai%2C%20Tamil%20Nadu%20600119,12.872798919677734,80.22736358642578,,,Hotel,,,044 3389 3387,,,,,
ypid:YN4070x18445128560930443509,ibis Chennai OMR,"Opp. Elcot Sez, It Expressway, Chennai, Tamil Nadu 600119",https://www.bing.com/th?id=OLC.a6fZ+mK+NecTBw480x360&pid=Local,https://www.bing.com/maps?cp=12.905336380004883%7E80.22906494140625&lvl=17.0&q=ibis%20Chennai%20OMR%20%2C%20Opp.%20Elcot%20Sez%2C%20It%20Expressway%2C%20Chennai%2C%20Tamil%20Nadu%20600119,12.905336380004883,80.22906494140625,4.5,Tripadvisor (324),Hotel,,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=6715&merchantid=seo-maps-en_GB-6715&sourceid=bingmaps&utm_medium=seo+maps&utm_source=bing+maps&utm_campaign=seo+maps,044 6644 4999,h6715-re@accor.com,"{""facebook"":""https://www.facebook.com/all"",""instagram"":""https://instagram.com/all"",""twitter"":""https://twitter.com/all"",""pinterest"":""https://pinterest.com/all_accorlivelimitless/"",""youtube"":""https://www.youtube.com/watch?v=5ko41bmtips"",""linkedin"":""https://www.linkedin.com/company/all-accorlivelimitless/""}",https://www.facebook.com/all,https://instagram.com/all,https://twitter.com/all
ypid:YN4070x5620038979385390380,Hotel O Perumbakkam,"Plot Number 306, Main Road, Near Global Hospita, Perumbakkam, Chennai, Tamil Nadu 600100",https://www.bing.com/th?id=OLC.N+8OThVrCcGLEw480x360&pid=Local,https://www.bing.com/maps?cp=12.903899192810059%7E80.20800018310547&lvl=17.0&q=Hotel%20O%20Perumbakkam%20%2C%20Plot%20Number%20306%2C%20Main%20Road%2C%20Near%20Global%20Hospita%2C%20Perumbakkam%2C%20Chennai%2C%20Tamil%20Nadu%20600100,12.903899192810059,80.20800018310547,2.5,Booking.com (104),Hotel,,https://www.oyorooms.com/229985/,0124 433 0599,"guestsupport.na@oyorooms.com,vcdesk@oyorooms.com,bookings@oyorooms.com,press@oyorooms.com","{""linkedin"":""https://www.linkedin.com/company/oyo-rooms/jobs/"",""facebook"":""https://www.facebook.com/oyoinusa/"",""instagram"":""https://www.instagram.com/oyo.usa/"",""twitter"":""https://twitter.com/oyoamerica"",""youtube"":""https://www.youtube.com/channel/uc3x8hra3zryxa9azilpx7aq/featured?view_as=subscriber/"",""pinterest"":""https://www.pinterest.com/oyorooms/""}",https://www.facebook.com/oyoinusa/,https://www.instagram.com/oyo.usa/,https://twitter.com/oyoamerica
ypid:YN4070x247385740,Supreme Women's Hostel,"54, Nagamani Adigalar Road, Govinda Swamy Nagar, Perungudi, Chennai, Tamil Nadu 600096",,https://www.bing.com/maps?cp=12.971698760986328%7E80.2459716796875&lvl=17.0&q=Supreme%20Women's%20Hostel%20%2C%2054%2C%20Nagamani%20Adigalar%20Road%2C%20Govinda%20Swamy%20Nagar%2C%20Perungudi%2C%20Chennai%2C%20Tamil%20Nadu%20600096,12.971698760986328,80.2459716796875,,,Hotel,,https://www.facebook.com/starwomenshostels/,098414 24655,,,,,
ypid:YN4070x5131143284516625418,Sulekha.com New Media Private Limited,"No. 143, RMZ Millenia Business Park, 2nd Floor, Campus 1A, Dr. MGR Road, Kandanchavady, Perungudi, Chennai, Tamil Nadu 600096",https://www.bing.com/th?id=OLC.Wg14QDnP9akZ2g480x360&pid=Local,https://www.bing.com/maps?cp=12.971124649047852%7E80.2444839477539&lvl=17.0&q=Sulekha.com%20New%20Media%20Private%20Limited%20%2C%20No.%20143%2C%20RMZ%20Millenia%20Business%20Park%2C%202nd%20Floor%2C%20Campus%201A%2C%20Dr.%20MGR%20Road%2C%20Kandanchavady%2C%20Perungudi%2C%20Chennai%2C%20Tamil%20Nadu%20600096,12.971124649047852,80.2444839477539,,,Appliance repair service,,https://www.sulekha.com/,1800 420 1212,"care@sulekha.com,us.sulekha@sulekha.net,packersmoverswala@gmail.com,mohdnoorain51@gmail.com,muthuprakash56@gmail.com,anandinternational2010@yahoo.in,info@princepackers.com,myprofile@sulekha.net,care@sulekha.net,us.sulekha@sulekha.com,ashimaverma.verma79@gmail.com,drguptamm@gmail.com,vishyugal@yahoo.co.in,alimohammadabdiderma@gmail.com,info@muskclinic.com,legal@sulekha.net,interiordecoratordelhi@gmail.com,TAMANNA.SHARMA11@YAHOO.CO.IN","{""twitter"":""https://twitter.com/sulekhadotcom/delhi"",""facebook"":""https://www.facebook.com/homeneedslocalservices/"",""pinterest"":""https://www.pinterest.com/sulekhadotcom//delhi"",""youtube"":""https://www.youtube.com/c/sulekha/delhi"",""linkedin"":""https://in.linkedin.com/company/sulekha.com"",""instagram"":""https://www.instagram.com/sulekhaindia//delhi""}",https://www.facebook.com/homeneedslocalservices/,https://www.instagram.com/sulekhaindia//delhi,https://twitter.com/sulekhadotcom/delhi
ypid:YN4070x10533652842601326904,Hotel Halez,"102, SH 49A, Ezhil Nagar, Sholinganallur, Tamil Nadu 600119",https://www.bing.com/th?id=OLC.8NaI0MJ1I2t9lQ480x360&pid=Local,https://www.bing.com/maps?cp=12.899613380432129%7E80.22882080078125&lvl=17.0&q=Hotel%20Halez%20%2C%20102%2C%20SH%2049A%2C%20Ezhil%20Nagar%2C%20Sholinganallur%2C%20Tamil%20Nadu%20600119,12.899613380432129,80.22882080078125,5,Tripadvisor (232),Hotel,,https://hotelhalez.com/,044 4592 5500,"reservations@hotelhalez.com,samirkumar@hotelhalez.com","{""facebook"":""https://www.facebook.com/hotel-halez-108717838553958"",""twitter"":""https://twitter.com/hotelhalez"",""youtube"":""https://www.youtube.com/channel/ucygcmxltuxrsybn4ughzbla"",""linkedin"":""https://www.linkedin.com/company/82576606"",""instagram"":""https://www.instagram.com/hotelhalez/""}",https://www.facebook.com/hotel-halez-108717838553958,https://www.instagram.com/hotelhalez/,https://twitter.com/hotelhalez
ypid:YN4070x9250093912392133080,Msr Luxury Paying Guest for Ladies,"4\239, Egattur, Siruseri, Thiruporur Block, Gangai Amman Kovil Street, Chennai, Tamil Nadu 603103",,https://www.bing.com/maps?cp=12.806300163269043%7E80.22366333007812&lvl=17.0&q=Msr%20Luxury%20Paying%20Guest%20for%20Ladies%20%2C%204%5C239%2C%20Egattur%2C%20Siruseri%2C%20Thiruporur%20Block%2C%20Gangai%20Amman%20Kovil%20Street%2C%20Chennai%2C%20Tamil%20Nadu%20603103,12.806300163269043,80.22366333007812,,,Hotel,,https://www.msrluxurypg.com/,089399 91922,"msrluxurypg@gmail.com,withmsrluxurypg@gmail.com","{""facebook"":""https://www.facebook.com/msrpgforladies/"",""instagram"":""https://www.instagram.com/msrluxurypg/"",""youtube"":""https://www.youtube.com/@msrluxurypgsiruseri""}",https://www.facebook.com/msrpgforladies/,https://www.instagram.com/msrluxurypg/,
